2019-02-14 16:23:39 :: [2622] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3068
2019-02-14 16:23:39 :: [2623] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 2764
2019-02-14 16:23:39 :: [2624] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3076
2019-02-14 16:23:39 :: [2621] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3064
2019-02-14 16:23:39 :: [2625] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3080
2019-02-14 16:23:39 :: [2627] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3088
2019-02-14 16:23:39 :: [2626] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3084
2019-02-14 16:23:39 :: [2629] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3096
2019-02-14 16:23:39 :: [2628] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3092
2019-02-14 16:23:39 :: [2631] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3104
2019-02-14 16:23:39 :: [2632] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3108
2019-02-14 16:23:39 :: [2630] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3100
2019-02-14 16:23:39 :: [2633] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3112
2019-02-14 16:23:39 :: [2616] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3044
2019-02-14 16:23:39 :: [2635] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3120
2019-02-14 16:23:39 :: [2637] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3128
2019-02-14 16:23:39 :: [2636] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3124
2019-02-14 16:23:39 :: [2634] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3116
2019-02-14 16:23:39 :: [2638] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3132
2019-02-14 16:23:39 :: [2639] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3136
2019-02-14 16:23:39 :: [2641] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3144
2019-02-14 16:23:39 :: [2643] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3152
2019-02-14 16:23:39 :: [2640] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3140
2019-02-14 16:23:39 :: [2642] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3148
2019-02-14 16:23:39 :: [2646] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3164
2019-02-14 16:23:39 :: [2645] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3160
2019-02-14 16:23:39 :: [2647] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3168
2019-02-14 16:23:39 :: [2649] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3176
2019-02-14 16:23:39 :: [2650] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3180
2019-02-14 16:23:39 :: [2651] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3184
2019-02-14 16:23:39 :: [2644] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3156
2019-02-14 16:23:39 :: [2652] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3188
2019-02-14 16:23:39 :: [2648] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3172
2019-02-14 16:23:39 :: [2655] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3200
2019-02-14 16:23:39 :: [2654] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3196
2019-02-14 16:23:39 :: [2653] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3192
2019-02-14 16:23:39 :: [2657] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3208
2019-02-14 16:23:39 :: [2659] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3216
2019-02-14 16:23:39 :: [2660] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3220
2019-02-14 16:23:39 :: [2658] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3212
2019-02-14 16:23:39 :: [2656] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3204
2019-02-14 16:23:39 :: [2661] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3224
2019-02-14 16:23:39 :: [2663] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3232
2019-02-14 16:23:39 :: [2664] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3236
2019-02-14 16:23:39 :: [2666] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3244
2019-02-14 16:23:39 :: [2662] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3228
2019-02-14 16:23:39 :: [2668] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3252
2019-02-14 16:23:39 :: [2667] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3248
2019-02-14 16:23:39 :: [2670] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3260
2019-02-14 16:23:39 :: [2671] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3264
2019-02-14 16:23:39 :: [2672] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3268
2019-02-14 16:23:39 :: [2673] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3272
2019-02-14 16:23:39 :: [2674] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3276
2019-02-14 16:23:39 :: [2675] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3280
2019-02-14 16:23:39 :: [2676] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3284
2019-02-14 16:23:39 :: [2665] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3240
2019-02-14 16:23:39 :: [2669] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3256
2019-02-14 16:23:39 :: [2678] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3292
2019-02-14 16:23:39 :: [2677] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3288
2019-02-14 16:23:39 :: [2679] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3296
2019-02-14 16:23:39 :: [2681] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3304
2019-02-14 16:23:39 :: [2682] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3308
2019-02-14 16:23:39 :: [2680] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3300
2019-02-14 16:23:39 :: [2685] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3320
2019-02-14 16:23:39 :: [2686] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3324
2019-02-14 16:23:39 :: [2687] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3328
2019-02-14 16:23:39 :: [2684] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3316
2019-02-14 16:23:39 :: [2683] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3312
2019-02-14 16:23:39 :: [2689] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3336
2019-02-14 16:23:39 :: [2691] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3344
2019-02-14 16:23:39 :: [2690] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3340
2019-02-14 16:23:39 :: [2693] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3352
2019-02-14 16:23:39 :: [2692] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3348
2019-02-14 16:23:39 :: [2694] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3356
2019-02-14 16:23:39 :: [2695] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3360
2019-02-14 16:23:39 :: [2697] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3368
2019-02-14 16:23:39 :: [2696] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3364
2019-02-14 16:23:39 :: [2699] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3376
2019-02-14 16:23:39 :: [2688] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3332
2019-02-14 16:23:39 :: [2700] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3380
2019-02-14 16:23:39 :: [2701] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3384
2019-02-14 16:23:39 :: [2703] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3392
2019-02-14 16:23:39 :: [2704] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3396
2019-02-14 16:23:39 :: [2702] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3388
2019-02-14 16:23:39 :: [2705] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3400
2019-02-14 16:23:39 :: [2698] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3372
2019-02-14 16:23:39 :: [2707] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3408
2019-02-14 16:23:39 :: [2709] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3416
2019-02-14 16:23:39 :: [2710] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3420
2019-02-14 16:23:39 :: [2711] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3424
2019-02-14 16:23:39 :: [2712] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3428
2019-02-14 16:23:39 :: [2713] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3432
2019-02-14 16:23:39 :: [2714] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3436
2019-02-14 16:23:39 :: [2715] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3440
2019-02-14 16:23:39 :: [2708] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3412
2019-02-14 16:23:39 :: [2717] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3448
2019-02-14 16:23:39 :: [2718] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3452
2019-02-14 16:23:39 :: [2716] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3444
2019-02-14 16:23:39 :: [2719] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3456
2019-02-14 16:23:40 :: [2721] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3464
2019-02-14 16:23:39 :: [2720] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3460
2019-02-14 16:23:40 :: [2723] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3472
2019-02-14 16:23:40 :: [2722] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3468
2019-02-14 16:23:40 :: [2725] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3480
2019-02-14 16:23:40 :: [2726] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3484
2019-02-14 16:23:39 :: [2706] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3404
2019-02-14 16:23:40 :: [2727] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3488
2019-02-14 16:23:40 :: [2724] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3476
2019-02-14 16:23:40 :: [2730] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3500
2019-02-14 16:23:40 :: [2731] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3504
2019-02-14 16:23:40 :: [2732] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3508
2019-02-14 16:23:40 :: [2728] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3492
2019-02-14 16:23:40 :: [2734] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3516
2019-02-14 16:23:40 :: [2733] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3512
2019-02-14 16:23:40 :: [2736] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3524
2019-02-14 16:23:40 :: [2737] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3528
2019-02-14 16:23:40 :: [2729] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3496
2019-02-14 16:23:40 :: [2735] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3520
2019-02-14 16:23:40 :: [2739] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3536
2019-02-14 16:23:40 :: [2741] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3544
2019-02-14 16:23:40 :: [2740] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3540
2019-02-14 16:23:40 :: [2742] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3548
2019-02-14 16:23:40 :: [2744] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3556
2019-02-14 16:23:40 :: [2745] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3560
2019-02-14 16:23:40 :: [2743] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3552
2019-02-14 16:23:40 :: [2738] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3532
2019-02-14 16:23:40 :: [2746] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3564
2019-02-14 16:23:40 :: [2749] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3576
2019-02-14 16:23:40 :: [2747] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3568
2019-02-14 16:23:40 :: [2748] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3572
2019-02-14 16:23:40 :: [2751] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3584
2019-02-14 16:23:40 :: [2753] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3592
2019-02-14 16:23:40 :: [2752] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3588
2019-02-14 16:23:40 :: [2754] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3596
2019-02-14 16:23:40 :: [2750] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3580
2019-02-14 16:23:40 :: [2756] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3604
2019-02-14 16:23:40 :: [2757] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3608
2019-02-14 16:23:40 :: [2759] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3616
2019-02-14 16:23:40 :: [2758] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3612
2019-02-14 16:23:40 :: [2762] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3628
2019-02-14 16:23:40 :: [2755] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3600
2019-02-14 16:23:40 :: [2761] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3624
2019-02-14 16:23:40 :: [2763] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3632
2019-02-14 16:23:40 :: [2765] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3640
2019-02-14 16:23:40 :: [2766] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3644
2019-02-14 16:23:40 :: [2767] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3648
2019-02-14 16:23:40 :: [2764] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3636
2019-02-14 16:23:40 :: [2760] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3620
2019-02-14 16:23:40 :: [2770] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3660
2019-02-14 16:23:40 :: [2771] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3664
2019-02-14 16:23:40 :: [2768] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3652
2019-02-14 16:23:40 :: [2773] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3672
2019-02-14 16:23:40 :: [2772] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3668
2019-02-14 16:23:40 :: [2775] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3680
2019-02-14 16:23:40 :: [2774] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3676
2019-02-14 16:23:40 :: [2777] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3688
2019-02-14 16:23:40 :: [2778] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3692
2019-02-14 16:23:40 :: [2769] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3656
2019-02-14 16:23:40 :: [2780] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3700
2019-02-14 16:23:40 :: [2776] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3684
2019-02-14 16:23:40 :: [2782] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3708
2019-02-14 16:23:40 :: [2783] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3712
2019-02-14 16:23:40 :: [2784] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3716
2019-02-14 16:23:40 :: [2779] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3696
2019-02-14 16:23:40 :: [2781] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3704
2019-02-14 16:23:40 :: [2787] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3728
2019-02-14 16:23:40 :: [2785] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3720
2019-02-14 16:23:40 :: [2789] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3736
2019-02-14 16:23:40 :: [2790] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3740
2019-02-14 16:23:40 :: [2786] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3724
2019-02-14 16:23:40 :: [2788] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3732
2019-02-14 16:23:40 :: [2793] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3752
2019-02-14 16:23:40 :: [2794] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3756
2019-02-14 16:23:40 :: [2791] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3744
2019-02-14 16:23:40 :: [2796] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3764
2019-02-14 16:23:40 :: [2797] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3768
2019-02-14 16:23:40 :: [2792] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3748
2019-02-14 16:23:40 :: [2795] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3760
2019-02-14 16:23:40 :: [2798] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3772
2019-02-14 16:23:40 :: [2801] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3784
2019-02-14 16:23:40 :: [2799] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3776
2019-02-14 16:23:40 :: [2802] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3788
2019-02-14 16:23:40 :: [2804] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3796
2019-02-14 16:23:40 :: [2800] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3780
2019-02-14 16:23:40 :: [2803] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3792
2019-02-14 16:23:40 :: [2807] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3808
2019-02-14 16:23:40 :: [2805] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3800
2019-02-14 16:23:40 :: [2809] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3816
2019-02-14 16:23:40 :: [2808] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3812
2019-02-14 16:23:40 :: [2811] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3824
2019-02-14 16:23:40 :: [2810] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3820
2019-02-14 16:23:40 :: [2812] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3828
2019-02-14 16:23:40 :: [2813] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3832
2019-02-14 16:23:40 :: [2814] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3836
2019-02-14 16:23:40 :: [2815] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3840
2019-02-14 16:23:40 :: [2816] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3844
2019-02-14 16:23:40 :: [2806] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3804
2019-02-14 16:23:40 :: [2819] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3856
2019-02-14 16:23:40 :: [2820] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3860
2019-02-14 16:23:40 :: [2821] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3864
2019-02-14 16:23:40 :: [2818] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3852
2019-02-14 16:23:40 :: [2823] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3872
2019-02-14 16:23:40 :: [2824] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3876
2019-02-14 16:23:40 :: [2825] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3880
2019-02-14 16:23:40 :: [2817] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3848
2019-02-14 16:23:40 :: [2827] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3888
2019-02-14 16:23:40 :: [2826] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3884
2019-02-14 16:23:40 :: [2828] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3892
2019-02-14 16:23:40 :: [2829] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3896
2019-02-14 16:23:40 :: [2822] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3868
2019-02-14 16:23:40 :: [2830] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3900
2019-02-14 16:23:40 :: [2831] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3904
2019-02-14 16:23:40 :: [2832] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3908
2019-02-14 16:23:40 :: [2835] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3920
2019-02-14 16:23:40 :: [2836] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3924
2019-02-14 16:23:40 :: [2837] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3928
2019-02-14 16:23:40 :: [2834] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3916
2019-02-14 16:23:40 :: [2833] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3912
2019-02-14 16:23:40 :: [2839] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3936
2019-02-14 16:23:40 :: [2838] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3932
2019-02-14 16:23:40 :: [2842] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3948
2019-02-14 16:23:40 :: [2841] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3944
2019-02-14 16:23:40 :: [2840] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3940
2019-02-14 16:23:40 :: [2843] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3952
2019-02-14 16:23:40 :: [2845] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3960
2019-02-14 16:23:40 :: [2846] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3964
2019-02-14 16:23:40 :: [2844] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3956
2019-02-14 16:23:40 :: [2848] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3972
2019-02-14 16:23:40 :: [2849] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3976
2019-02-14 16:23:40 :: [2850] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3980
2019-02-14 16:23:40 :: [2851] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3984
2019-02-14 16:23:40 :: [2847] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3968
2019-02-14 16:23:40 :: [2855] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4000
2019-02-14 16:23:40 :: [2853] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3992
2019-02-14 16:23:40 :: [2856] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4004
2019-02-14 16:23:40 :: [2852] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3988
2019-02-14 16:23:40 :: [2857] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4008
2019-02-14 16:23:40 :: [2859] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4016
2019-02-14 16:23:40 :: [2858] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4012
2019-02-14 16:23:40 :: [2861] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4024
2019-02-14 16:23:40 :: [2862] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4028
2019-02-14 16:23:40 :: [2863] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4032
2019-02-14 16:23:40 :: [2864] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4036
2019-02-14 16:23:40 :: [2854] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 3996
2019-02-14 16:23:40 :: [2866] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4044
2019-02-14 16:23:40 :: [2860] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4020
2019-02-14 16:23:40 :: [2868] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4052
2019-02-14 16:23:40 :: [2865] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4040
2019-02-14 16:23:40 :: [2870] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4060
2019-02-14 16:23:40 :: [2867] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4048
2019-02-14 16:23:40 :: [2871] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4064
2019-02-14 16:23:40 :: [2872] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4068
2019-02-14 16:23:40 :: [2869] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4056
2019-02-14 16:23:40 :: [2874] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4076
2019-02-14 16:23:40 :: [2875] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4080
2019-02-14 16:23:40 :: [2876] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4084
2019-02-14 16:23:40 :: [2873] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4072
2019-02-14 16:23:40 :: [2879] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4100
2019-02-14 16:23:40 :: [2878] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4092
2019-02-14 16:23:40 :: [2880] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4104
2019-02-14 16:23:40 :: [2882] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4112
2019-02-14 16:23:40 :: [2877] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4088
2019-02-14 16:23:40 :: [2884] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4120
2019-02-14 16:23:40 :: [2881] RECV IO FAIL : 64 , OVERLAPPED 10054 , socket = 4108
